第一申请人,year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,chain_positions,matched_terms,high_related_count,medium_related_count,low_related_count,timefreq_candidate_count
英国质谱公司,2020,3,15,5.0,量子计算硬件,量子计算硬件/量子芯片,俘获离子；离子阱,0,3,0,0
英特尔公司,2019,7,35,5.0,量子传感；量子计算,量子传感器/精密测量；量子计算系统,MOT；qubit；qubits；量子态；量子计算,2,2,3,0
莆田市烛火信息技术有限公司,2020,1,11,11.0,量子传感,其他量子相关/待复核,entanglement；量子信息；量子纠缠,1,0,0,0
莱克公司,2021,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
萨默费尼根有限公司,2019,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
萨默费尼根有限公司,2020,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
萨默费尼根有限公司,2021,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
蚌埠百事通信息科技有限公司,2022,1,5,5.0,量子计算,量子计算系统,量子芯片,0,1,0,0
西北大学,2019,3,19,6.333333333333333,量子传感；量子计算；量子通信与安全,量子计算系统；量子计量/时间频率/PNT候选；量子通信与安全,entanglement；量子密钥；量子密钥分发；量子态；量子比特；频率标准,1,1,0,1
西北大学,2020,3,25,8.333333333333334,量子传感；量子计算,量子传感器/精密测量；量子计算系统,NV色心；量子处理器；量子比特；量子计算；量子计算机,2,1,0,0
西北大学,2021,2,26,13.0,量子传感；量子计算,量子计算系统,fidelity；保真度；量子信息；量子态；量子机器学习；量子比特；量子门,2,0,0,0
西北大学,2022,2,14,7.0,量子通信与安全,量子通信与安全,QKD；量子密钥；量子密钥分发；量子态,1,1,0,0
西北大学,2023,1,10,10.0,量子通信与安全,量子通信与安全,量子保密通信；量子密钥,1,0,0,0
西北工业大学,2019,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
西北工业大学,2020,1,8,8.0,量子传感,量子传感器/精密测量,laser；superposition；激光器；量子传感；量子传感器,1,0,0,0
西北工业大学,2021,2,8,4.0,量子传感,量子传感器/精密测量；量子计量/时间频率/PNT候选,MOT；原子钟；原子钟授时,0,1,0,1
西北工业大学,2022,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0
西南交通大学,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1
西南大学,2020,2,34,17.0,量子通信与安全,量子通信与安全,量子信息；量子安全通信；量子密钥；量子密钥分发；量子密钥分配；量子态；量子网络；量子通信,2,0,0,0
西南大学,2021,1,19,19.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发；量子态；量子比特；量子通信,1,0,0,0
西南大学,2022,3,46,15.333333333333334,量子计算；量子通信与安全,量子计算系统；量子通信与安全,entanglement；qubits；量子信息；量子密钥；量子密钥分发；量子比特；量子纠缠；量子计算；量子通信,2,1,0,0
西南林业大学,2019,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
西南石油大学,2019,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0
西南石油大学,2022,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
西安交通大学,2019,2,9,4.5,量子基础概念；量子通信与安全,其他量子相关/待复核；量子通信与安全,叠加态；量子网络,0,1,1,0
西安交通大学,2020,2,14,7.0,量子传感,量子传感器/精密测量,NV色心；laser；单光子探测器；激光器；量子精密测量；金刚石NV色心,1,1,0,0
西安交通大学,2021,4,16,4.0,量子传感；量子基础概念；量子计算,其他量子相关/待复核；量子传感器/精密测量；量子软件/算法/模拟,NV色心；量子并行；量子态；量子技术,0,1,3,0
西安工程大学,2020,1,8,8.0,量子计算,量子计算系统,单光子探测器；量子比特,0,1,0,0
西安微电子技术研究所,2021,1,14,14.0,量子计算,量子计算系统,叠加态；量子叠加；量子比特；量子计算；量子计算机,1,0,0,0
西安理工大学,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
西安电子科技大学,2019,7,70,10.0,量子传感；量子计算；量子通信与安全,量子计算系统；量子计量/时间频率/PNT候选；量子软件/算法/模拟；量子通信与安全,entanglement；fidelity；laser；qubit；qubits；superposition；保真度；叠加态；抗量子攻击；激光器；物理量子比特；逻辑量子比特；量子中继；量子中继器；量子态；量子比特；量子算法；量子纠缠；量子纠错；量子计算；量子计算机；量子通信；量子门；频率基准,4,2,0,1
西安电子科技大学,2020,5,39,7.8,量子传感；量子计算；量子通信与安全,量子计算系统；量子计量/时间频率/PNT候选；量子通信与安全,QKD；entanglement；fidelity；laser；保真度；单光子探测器；时间频率比对；激光器；逻辑量子比特；量子密钥；量子密钥分发；量子态；量子比特,2,2,0,1
西安电子科技大学,2021,10,98,9.8,量子计算；量子通信与安全,量子计算系统；量子通信与安全,QKD；laser；superposition；单光子探测器；叠加态；激光器；量子保密通信；量子叠加；量子密钥；量子密钥分发；量子态；量子比特；量子网络；量子计算；量子计算机；量子通信,7,3,0,0
西安电子科技大学,2022,2,22,11.0,量子通信与安全,量子通信与安全,QKD；量子密钥；量子密钥分发；量子态；量子线路；量子通信,2,0,0,0
西安空间无线电技术研究所,2019,4,22,5.5,量子传感；量子通信与安全,量子传感器/精密测量；量子计量/时间频率/PNT候选；量子通信与安全,NV色心；laser；原子钟；氢原子钟；量子密钥；量子密钥分发；量子通信,1,1,0,2
西安空间无线电技术研究所,2020,5,20,4.0,量子传感,上游材料与核心部件；量子计量/时间频率/PNT候选,entanglement；laser；原子钟；原子频标；量子信息；频率基准,0,1,0,4
西安空间无线电技术研究所,2021,9,50,5.555555555555555,量子传感；量子计算硬件,量子传感器/精密测量；量子计算硬件/量子芯片；量子计量/时间频率/PNT候选,NV色心；fidelity；原子钟；原子频标；囚禁离子；离子阱；量子传感；量子信息,2,2,0,5
西安空间无线电技术研究所,2022,4,14,3.5,量子传感；量子计算硬件,量子计算硬件/量子芯片；量子计量/时间频率/PNT候选,原子钟；囚禁离子；离子阱；铷原子钟；频率基准,0,1,0,3
西安航天动力试验技术研究所,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1
西安艾科特声学科技有限公司,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
西安邮电大学,2019,4,20,5.0,量子计算；量子通信与安全,量子计算系统；量子通信与安全,抗量子攻击；量子计算,0,4,0,0
西安邮电大学,2021,2,10,5.0,量子计算,量子计算系统,量子计算,0,2,0,0
西安邮电大学,2023,1,9,9.0,量子计算,量子计算系统,qubit；qubits；量子态；量子比特,1,0,0,0
西藏大学,2022,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0
西藏民族大学,2020,1,7,7.0,量子通信与安全,量子通信与安全,entanglement；量子通信,0,1,0,0
西藏民族大学,2023,2,18,9.0,量子通信与安全,量子通信与安全,量子安全通信；量子态；量子通信,2,0,0,0
西部超导材料科技股份有限公司,2022,3,16,5.333333333333333,量子计算,量子计算系统,laser；量子计算；量子计算机,0,3,0,0
诸暨市德宏轴承有限公司,2021,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0
谱光仪器股份有限公司,2020,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
谷歌有限责任公司,2019,23,217,9.434782608695652,量子传感；量子计算；量子计算硬件,量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,fidelity；qubit；qubits；保真度；物理量子比特；药物发现；超导量子比特；量子仿真；量子信息；量子态；量子比特；量子电路；量子计算；量子门,16,7,0,0
谷歌有限责任公司,2020,14,125,8.928571428571429,量子传感；量子计算,其他量子相关/待复核；量子计算系统；量子软件/算法/模拟,entanglement；qubit；qubits；保真度；量子信息；量子模拟；量子比特；量子电路；量子算法；量子计算；量子计算机；量子误差校正；量子门,7,7,0,0
谷歌有限责任公司,2021,5,64,12.8,量子计算,量子计算系统,qubit；qubits；保真度；稀释制冷机；量子处理器；量子态；量子比特；量子计算；量子计算机；量子门,5,0,0,0
谷歌有限责任公司,2022,3,30,10.0,量子计算,量子计算系统,量子比特；量子计算；量子门,2,1,0,0
谷歌有限责任公司,2023,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
贵州大学,2021,2,26,13.0,量子通信与安全,量子通信与安全,entanglement；抗量子攻击；量子密钥；量子密钥分发；量子态；量子网络；量子通信,1,1,0,0
贵州大学,2022,1,5,5.0,量子通信与安全,量子通信与安全,抗量子攻击,0,1,0,0
贵州射电天文台,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；频率基准；频率标准,0,0,0,1
贵州省人民医院,2019,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0
贵州省计量测试院,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子时标,0,0,0,1
赛义德·卡姆兰·哈桑,2019,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0
赫尔德·西尔维斯特·佩瓦·菲盖拉,2019,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
赵义博,2019,1,8,8.0,量子通信与安全,量子通信与安全,单光子探测器；量子密钥；量子密钥分发,1,0,0,0
赵仕嘉,2021,1,10,10.0,量子通信与安全,量子通信与安全,量子密钥；量子通信,1,0,0,0
迈杰转化医学研究(苏州)有限公司,2021,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0
连云港问鼎环保科技有限公司,2022,1,10,10.0,量子传感,量子传感器/精密测量,量子比特；量子测量,1,0,0,0
通用电气公司,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1
邵阳学院,2022,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0
郑州信大先进技术研究院,2022,1,4,4.0,量子计算,量子软件/算法/模拟,量子算法,0,0,1,0
郑州信大捷安信息技术股份有限公司,2022,2,28,14.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分配；量子态；量子技术；量子通信,2,0,0,0
郑州威科姆华大北斗导航科技有限公司,2019,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
郑州桑林生物科技有限公司,2020,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0
郑州轻大产业技术研究院有限公司,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；原子钟频率；原子频标；铷原子钟,0,0,0,1
郑州轻工业大学,2021,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0
郑州轻工业大学,2022,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
郑州轻工业大学,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
郑州轻工业学院,2020,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0
重庆大学,2022,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0
重庆工程职业技术学院,2019,1,5,5.0,量子计算,量子计算系统,量子芯片,0,1,0,0
重庆工程职业技术学院,2021,2,8,4.0,量子基础概念,其他量子相关/待复核,量子相干,0,0,2,0
重庆市计量质量检测研究院,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；频率标准,0,0,0,1
重庆师范大学,2020,1,5,5.0,量子计算,量子计算系统,量子比特,0,1,0,0
重庆师范大学,2023,1,5,5.0,量子计算,量子计算系统,量子电路,0,1,0,0
重庆斯铂电气自动化设备有限公司,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1
重庆理工大学,2021,3,12,4.0,量子基础概念,其他量子相关/待复核,叠加态；量子态,0,0,3,0
重庆邮电大学,2019,3,31,10.333333333333334,量子计算；量子通信与安全,量子计算系统；量子通信与安全,entanglement；量子态；量子计算；量子通信；量子门,2,1,0,0
重庆邮电大学,2020,3,30,10.0,量子计算；量子通信与安全,量子计算系统；量子通信与安全,叠加态；抗量子攻击；量子比特；量子线路；量子计算,2,1,0,0
重庆邮电大学,2021,10,119,11.9,量子传感；量子基础概念；量子计算；量子通信与安全,其他量子相关/待复核；量子计算系统；量子软件/算法/模拟；量子通信与安全,QKD；entanglement；laser；qubits；单光子探测器；激光器；量子信息；量子态；量子机器学习；量子模拟；量子模拟器；量子比特；量子纠缠；量子线路；量子计算；量子通信；量子门,6,2,2,0
重庆邮电大学,2022,5,55,11.0,量子基础概念；量子通信与安全,其他量子相关/待复核；量子通信与安全,entanglement；量子信息；量子密钥；量子密钥分配；量子态；量子比特；量子纠缠；量子计算；量子通信,4,0,1,0
