第一申请人,第一申请人地区,第一申请人城市,year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,chain_positions,matched_terms,high_related_count,medium_related_count,low_related_count,timefreq_candidate_count,first_applicant_types
相干(北京)科技有限公司,中国,北京,2025,6,60,10.0,量子计算；量子通信与安全,量子计算系统；量子软件/算法/模拟；量子通信与安全,抗量子加密；抗量子密码；量子密钥；量子比特；量子电路；量子纠错；量子芯片；量子计算；量子门,3,3,0,0,"企业；企业,科研单位"
矩阵时光数字科技有限公司,中国,南京,2024,12,75,6.25,量子传感；量子通信与安全,其他量子相关/待复核；量子通信与安全,QKD；量子信息；量子安全通信；量子密钥；量子密钥分发；量子网络；量子通信,3,9,0,0,"企业；企业,学校"
矩阵时光数字科技有限公司,中国,南京,2025,21,120,5.714285714285714,量子计算；量子通信与安全,量子计算系统；量子通信与安全,QKD；量子安全通信；量子密钥；量子计算；量子通信,3,18,0,0,企业
矩阵时光数字科技有限公司,中国,南京市,2023,4,32,8.0,量子通信与安全,量子通信与安全,量子信息；量子信息技术；量子密钥；量子密钥分发；量子计算；量子计算机；量子通信；非对称密码,1,3,0,0,企业
石家庄科林电气股份有限公司,中国,石家庄,2025,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,企业
硅量子计算私人有限公司,澳大利亚,,2025,1,5,5.0,量子计算,量子计算系统,量子比特,0,1,0,0,企业
确信信息股份有限公司,中国,济南市,2022,1,14,14.0,量子通信与安全,量子通信与安全,后量子加密；后量子密码；量子密钥；量子算法,1,0,0,0,企业
神盾迅波(北京)量子科技发展有限公司,中国,北京,2025,1,9,9.0,量子通信与安全,量子通信与安全,单光子探测器；激光器；量子密钥；量子密钥分发,1,0,0,0,企业
福州创腾信息技术有限公司,中国,福州,2025,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,1,0,0,企业
福州大学,中国,福州,2024,4,24,6.0,量子传感；量子计算；量子通信与安全,量子传感器/精密测量；量子计算系统；量子通信与安全,MOT；量子比特；量子纠缠；量子通信,1,3,0,0,学校
福州大学,中国,福州,2025,2,13,6.5,量子基础概念；量子计算,其他量子相关/待复核；量子软件/算法/模拟,量子比特；量子算法；量子纠缠,1,0,1,0,学校
福州大学,中国,福州市,2021,1,10,10.0,量子计算,量子计算系统,量子比特；量子门,1,0,0,0,学校
福州大学,中国,福州市,2022,2,20,10.0,量子计算,量子计算系统,量子比特；量子计算,2,0,0,0,学校
福州昇宇门控智能科技有限公司,中国,福州,2025,1,5,5.0,量子计算,量子计算系统,量子比特,0,1,0,0,企业
福州智元仪器设备有限公司,中国,福州,2025,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,企业
福建佰越科技有限公司,中国,泉州,2025,1,15,15.0,量子计算,量子软件/算法/模拟,量子比特；量子纠错；量子门,1,0,0,0,企业
福建农林大学,中国,福州市,2023,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,学校
福建北峰通信科技股份有限公司,中国,泉州市,2021,1,17,17.0,量子通信与安全,量子通信与安全,单光子探测器；量子密钥；量子密钥分发；量子密钥分配；量子纠缠；量子通信,1,0,0,0,企业
福建嘉恒信息科技有限公司,中国,福州,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,"企业,个人"
福建师范大学,中国,福州市,2022,1,2,2.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0,学校
福建省泰昌信息技术有限公司,中国,福州,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0,企业
福建睿斯科医疗技术有限公司,中国,泉州,2025,1,5,5.0,量子传感,量子传感器/精密测量,量子传感；量子传感器,0,1,0,0,企业
科华恒盛股份有限公司,中国,厦门市,2021,1,10,10.0,量子通信与安全,量子通信与安全,量子密钥；量子通信,1,0,0,0,企业
科华数据股份有限公司,中国,厦门市,2021,2,10,5.0,量子通信与安全,量子通信与安全,QKD；量子密钥,0,2,0,0,企业
科大国创合肥智能汽车科技有限公司,中国,合肥,2024,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0,企业
科大国盾量子技术股份有限公司,中国,合肥,2024,48,329,6.854166666666667,量子通信与安全,量子通信与安全,QKD；单光子探测器；抗量子攻击；激光器；量子保密通信；量子密钥；量子密钥分发；量子态；量子网络；量子计算；量子通信,16,32,0,0,企业
科大国盾量子技术股份有限公司,中国,合肥,2025,18,128,7.111111111111111,量子计算；量子通信与安全,量子计算系统；量子通信与安全,QKD；抗量子攻击；量子保密通信；量子信息；量子密钥；量子密钥分发；量子态；量子测量；量子计算；量子通信,7,11,0,0,"企业；企业,企业"
科大国盾量子技术股份有限公司,中国,合肥市,2021,13,85,6.538461538461538,量子通信与安全,量子通信与安全,QKD；单光子探测器；激光器；电光晶体；量子信息；量子密钥；量子密钥分发；量子密钥分配；量子通信,3,10,0,0,企业
科大国盾量子技术股份有限公司,中国,合肥市,2022,40,245,6.125,量子基础概念；量子通信与安全,其他量子相关/待复核；量子通信与安全,QKD；激光器；量子信息；量子密钥；量子密钥分发；量子密钥分配；量子态；量子通信,7,32,1,0,企业
科大国盾量子技术股份有限公司,中国,合肥市,2023,29,207,7.137931034482759,量子通信与安全,量子通信与安全,QKD；激光器；量子保密通信；量子密钥；量子密钥分发；量子态；量子测量；量子通信,9,20,0,0,企业
科大国盾量子技术股份有限公司,中国,合肥市,2024,4,24,6.0,量子通信与安全,量子通信与安全,单光子探测器；激光器；量子保密通信；量子密钥；量子密钥分发；量子通信,1,3,0,0,企业
科磊股份有限公司,美国,,2025,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,企业
章越新,中国,福州市,2022,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0,个人
精简自动化有限公司,美国,,2025,1,9,9.0,量子计算硬件,量子计算硬件/量子芯片,拓扑量子计算；量子计算,1,0,0,0,"企业,学校"
索尤若驱动有限及两合公司,德国,,2024,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0,企业
索尼公司,日本,,2024,1,9,9.0,量子计算,量子计算系统,量子态；量子计算,1,0,0,0,企业
索菲克斯科技有限责任公司,美国,,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0,"企业,企业"
紫东信息科技(苏州)有限公司,中国,苏州市,2023,2,10,5.0,量子传感,量子传感器/精密测量,MOT,0,2,0,0,企业
紫金山实验室,中国,南京,2025,1,10,10.0,量子通信与安全,量子通信与安全,量子比特；量子网络,1,0,0,0,科研单位
纳昂达(南京)生物科技有限公司,中国,南京,2024,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0,企业
绍兴市食品药品检验研究院,中国,绍兴市,2023,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,科研单位
绍兴清研微科技有限公司,中国,绍兴,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,1,0,0,企业
绿生生电子科技(广州)有限公司,中国,广州市,2023,1,9,9.0,量子计算,量子计算系统,量子比特；量子纠缠,1,0,0,0,企业
网络通信与安全紫金山实验室,中国,南京,2024,1,10,10.0,量子计算硬件,量子计算硬件/量子芯片,超导量子电路；量子电路,1,0,0,0,科研单位
美因健康科技(北京)有限公司,中国,北京市,2021,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0,企业
美因茨约翰内斯古腾堡大学,德国,,2025,1,9,9.0,量子计算硬件,量子计算硬件/量子芯片,拓扑量子计算；量子计算,1,0,0,0,学校
耶拿分析仪器股份公司,德国,,2024,2,10,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,2,0,0,企业
耶鲁大学,美国,,2024,1,10,10.0,量子传感,量子计算系统,逻辑量子比特；量子信息；量子比特,1,0,0,0,学校
耶鲁大学,美国,,2025,2,15,7.5,量子传感；量子计算,量子计算系统,逻辑量子比特；量子信息；量子比特,1,1,0,0,学校
联华电子股份有限公司,中国,台湾省,2022,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,企业
联华电子股份有限公司,中国,新竹市,2025,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,企业
联合泰泽环境科技发展有限公司,中国,天津,2024,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1,企业
聚光科技(杭州)股份有限公司,中国,杭州市,2022,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,企业
聚芯光子科技(台州)有限责任公司,中国,台州,2025,1,6,6.0,量子通信与安全,量子通信与安全,激光器；量子通信,0,1,0,0,企业
聚象数字科技(江苏)有限公司,中国,南京,2025,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,企业
肇庆高峰机械科技有限公司,中国,肇庆市,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,企业
腾讯科技(深圳)有限公司,中国,深圳,2024,8,99,12.375,量子传感；量子计算；量子计算硬件,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统,叠加态；超导量子比特；超导量子芯片；量子处理器；量子态；量子技术；量子比特；量子电路；量子线路；量子芯片,7,1,0,0,"企业；企业,学校"
腾讯科技(深圳)有限公司,中国,深圳,2025,7,94,13.428571428571429,量子传感；量子计算；量子计算硬件,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,物理量子比特；超导量子芯片；量子态；量子技术；量子比特；量子电路；量子算法；量子线路；量子芯片；量子计算；量子门,5,1,1,0,"企业；企业,学校"
腾讯科技(深圳)有限公司,中国,深圳市,2021,1,20,20.0,量子传感,量子软件/算法/模拟,量子技术；量子比特；量子电路；量子纠错,1,0,0,0,企业
腾讯科技(深圳)有限公司,中国,深圳市,2022,19,296,15.578947368421053,量子传感；量子计算；量子计算硬件,其他量子相关/待复核；量子传感器/精密测量；量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,NV色心；保真度；物理量子比特；超导量子比特；超导量子芯片；量子处理器；量子态；量子技术；量子模拟；量子比特；量子电路；量子纠错；量子线路；量子芯片；量子计算；量子计算机；量子门,16,3,0,0,企业
腾讯科技(深圳)有限公司,中国,深圳市,2023,1,10,10.0,量子计算硬件,量子计算硬件/量子芯片,超导量子芯片；量子芯片,1,0,0,0,"企业,科研单位"
腾讯美国有限责任公司,美国,,2025,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,企业
自然资源部第一海洋研究所,中国,青岛,2024,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；原子钟守时,0,0,0,1,科研单位
自然资源部第一海洋研究所,中国,青岛,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,量子相干,0,0,1,0,科研单位
致真精密仪器(青岛)有限公司,中国,青岛,2025,1,6,6.0,量子传感,量子传感器/精密测量,NV色心；光调制器；金刚石NV色心,0,1,0,0,企业
航天东方红卫星有限公司,中国,北京市,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,企业
航天恒星空间技术应用有限公司,中国,西安,2025,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；原子钟守时；铷原子钟,0,0,0,1,企业
航天科工(长沙)新材料研究院有限公司,中国,长沙,2024,1,5,5.0,量子传感,量子传感器/精密测量,NV色心,0,1,0,0,企业
航天科工空间工程发展有限公司,中国,武汉,2025,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；铷原子钟,0,0,0,1,企业
航天科工防御技术研究试验中心,中国,北京市,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1,科研单位
良业科技集团股份有限公司,中国,北京,2025,1,19,19.0,量子传感,量子传感器/精密测量,叠加态；量子态；量子比特；量子测量；量子计算,1,0,0,0,企业
艾尔默斯半导体欧洲股份公司,德国,,2025,2,6,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,2,企业
芯恩(青岛)集成电路有限公司,中国,青岛市,2023,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态；量子叠加,0,0,1,0,企业
苍宇天基(北京)信息通信技术有限公司,中国,北京,2025,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；原子钟频率,0,0,0,1,企业
苏州九宫数字科技有限公司,中国,苏州,2024,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1,企业
苏州京脉生物科技有限公司,中国,苏州市,2023,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0,企业
苏州元脑智能科技有限公司,中国,无锡,2025,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
苏州元脑智能科技有限公司,中国,苏州,2024,16,147,9.1875,量子传感；量子基础概念；量子计算；量子计算硬件,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,超导量子芯片；量子信息；量子叠加；量子处理器；量子态；量子机器学习；量子模拟；量子比特；量子算法；量子纠缠；量子线路；量子芯片；量子计算；量子计算机,11,3,2,0,企业
苏州元脑智能科技有限公司,中国,苏州市,2024,7,70,10.0,量子传感；量子计算；量子计算硬件,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,超导量子芯片；量子信息；量子叠加；量子处理器；量子态；量子模拟；量子比特；量子纠缠；量子芯片；量子计算；量子计算机,5,1,1,0,企业
