第一申请人,主体类型,省级地区,第一申请人城市标准化,year,biomanufacturing_patent_count,biomanufacturing_score_sum,biomanufacturing_score_mean,main_categories,main_sub_categories,report_tech_routes,firm_main_category,firm_main_sub_category,firm_main_report_tech_route,type_review_count
福建平潭宝世贵生物科技合伙企业(有限合伙),企业,福建,福州,2023,1,4,4.0,酶与蛋白质工程,定向进化,酶与蛋白质工程,酶与蛋白质工程,定向进化,酶与蛋白质工程,0
福建康是美生物科技有限公司,企业,福建,福州,2022,1,1,1.0,产品与应用,重组药物与生物活性原料,生物制造产品与应用,产品与应用,重组药物与生物活性原料,生物制造产品与应用,0
福建康鸿生物科技有限公司,企业,福建,福州,2021,1,3,3.0,生物过程与规模化,下游分离纯化,生物过程与规模化,生物过程与规模化,下游分离纯化,生物过程与规模化,0
福建御味香冷冻食品有限公司,企业,福建,福州,2023,1,1,1.0,产品与应用,氨基酸与有机酸发酵产品,生物制造产品与应用,产品与应用,氨基酸与有机酸发酵产品,生物制造产品与应用,0
福建恒顺鑫生物科技有限公司,企业,福建,莆田,2025,1,3,3.0,生物过程与规模化,生物反应器,生物过程与规模化,生物过程与规模化,生物反应器,生物过程与规模化,0
福建惟乐生物科技有限责任公司,企业,福建,漳州,2022,2,6,3.0,生物过程与规模化,生物反应器,生物过程与规模化,生物过程与规模化,生物反应器,生物过程与规模化,0
福建技术师范学院,高校,福建,福州,2023,1,3,3.0,产品与应用,天然产物与精细化学品,生物制造产品与应用,产品与应用,天然产物与精细化学品,生物制造产品与应用,0
福建技术师范学院,高校,福建,福州,2024,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建新味食品有限公司,企业,福建,宁德,2021,1,3,3.0,生物过程与规模化,生物反应器,生物过程与规模化,生物过程与规模化,生物反应器,生物过程与规模化,0
福建杨振华851生物科技股份有限公司,企业,福建,福州,2023,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建正味生物科技有限公司,企业,福建,福州,2025,2,6,3.0,生物过程与规模化,生物反应器,生物过程与规模化,生物过程与规模化,生物反应器,生物过程与规模化,0
福建永强岩土股份有限公司,企业,福建,龙岩,2025,1,3,3.0,生物过程与规模化,生物反应器,生物过程与规模化,生物过程与规模化,生物反应器,生物过程与规模化,0
福建汇盛生物科技有限公司,企业,福建,漳州,2023,2,8,4.0,生物过程与规模化；底盘细胞与菌株工程,连续制造与过程强化；菌种选育与诱变,生物过程与规模化；细胞工厂与菌株工程,生物过程与规模化,连续制造与过程强化,生物过程与规模化,0
福建汇盛生物科技有限公司,企业,福建,漳州,2024,1,2,2.0,产品与应用,工业酶制剂,生物制造产品与应用,产品与应用,工业酶制剂,生物制造产品与应用,0
福建片仔癀化妆品有限公司,企业,福建,漳州,2024,1,1,1.0,产品与应用,氨基酸与有机酸发酵产品,生物制造产品与应用,产品与应用,氨基酸与有机酸发酵产品,生物制造产品与应用,0
福建理工大学,高校,福建,福州,2025,2,6,3.0,生物过程与规模化,生物反应器,生物过程与规模化,生物过程与规模化,生物反应器,生物过程与规模化,0
福建生物工程职业技术学院,高校,福建,福州,2023,4,16,4.0,底盘细胞与菌株工程；生物过程与规模化,菌种选育与诱变；发酵工程,细胞工厂与菌株工程；生物过程与规模化,底盘细胞与菌株工程,菌种选育与诱变,细胞工厂与菌株工程,0
福建省中医药研究院(福建省青草药开发服务中心),科研院所,福建,福州,2021,2,6,3.0,产品与应用；代谢工程与细胞工厂,高值活性分子；表达系统,生物制造产品与应用；细胞工厂与菌株工程,产品与应用,高值活性分子,生物制造产品与应用,0
福建省农业科学院农业工程技术研究所,科研院所,福建,福州,2021,2,6,3.0,产品与应用；生物过程与规模化,生物能源与燃料；发酵工程,生物制造产品与应用；生物过程与规模化,产品与应用,生物能源与燃料,生物制造产品与应用,0
福建省农业科学院农业工程技术研究所,科研院所,福建,福州,2022,2,8,4.0,生物过程与规模化,发酵工程；工艺放大与中试,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院农业工程技术研究所,科研院所,福建,福州,2023,5,7,1.4,产品与应用；生物过程与规模化,氨基酸与有机酸发酵产品；生物反应器,生物制造产品与应用；生物过程与规模化,产品与应用,氨基酸与有机酸发酵产品,生物制造产品与应用,0
福建省农业科学院农业生态研究所,科研院所,福建,福州,2021,3,9,3.0,酶与蛋白质工程；产品与应用；生物过程与规模化,生物催化；氨基酸与有机酸发酵产品；发酵工程,酶与蛋白质工程；生物制造产品与应用；生物过程与规模化,酶与蛋白质工程,生物催化,酶与蛋白质工程,0
福建省农业科学院农业生态研究所,科研院所,福建,福州,2022,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院农业生物资源研究所,科研院所,福建,福州,2021,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院农业生物资源研究所,科研院所,福建,福州,2022,1,3,3.0,生物过程与规模化,下游分离纯化,生物过程与规模化,生物过程与规模化,下游分离纯化,生物过程与规模化,0
福建省农业科学院农业生物资源研究所,科研院所,福建,福州,2023,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院农业生物资源研究所,科研院所,福建,福州,2024,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院农业质量标准与检测技术研究所,科研院所,福建,福州,2022,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院农产品加工研究所,科研院所,福建,福州,2025,2,3,1.5,产品与应用,工业酶制剂；氨基酸与有机酸发酵产品,生物制造产品与应用,产品与应用,工业酶制剂,生物制造产品与应用,0
福建省农业科学院土壤肥料研究所,科研院所,福建,福州,2021,1,4,4.0,酶与蛋白质工程,酶工程,酶与蛋白质工程,酶与蛋白质工程,酶工程,酶与蛋白质工程,0
福建省农业科学院果树研究所,科研院所,福建,福州,2021,1,2,2.0,产品与应用,高值活性分子,生物制造产品与应用,产品与应用,高值活性分子,生物制造产品与应用,0
福建省农业科学院果树研究所,科研院所,福建,福州,2023,1,5,5.0,生物制造基础,合成生物学,前沿制造与基础支撑,生物制造基础,合成生物学,前沿制造与基础支撑,0
福建省农业科学院植物保护研究所,科研院所,福建,福州,2021,1,2,2.0,产品与应用,农业生物制造,生物制造产品与应用,产品与应用,农业生物制造,生物制造产品与应用,0
福建省农业科学院水稻研究所,科研院所,福建,福州,2022,2,8,4.0,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,0
福建省农业科学院水稻研究所,科研院所,福建,福州,2024,2,6,3.0,产品与应用；DNA/RNA读写编辑,高值活性分子；基因与基因组编辑,生物制造产品与应用；生物设计、读写与自动化工具,产品与应用,高值活性分子,生物制造产品与应用,0
福建省农业科学院水稻研究所,科研院所,福建,福州,2025,1,4,4.0,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,0
福建省农业科学院生物技术研究所,科研院所,福建,福州,2021,2,8,4.0,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,0
福建省农业科学院生物技术研究所,科研院所,福建,福州,2022,1,4,4.0,代谢工程与细胞工厂,表达系统,细胞工厂与菌株工程,代谢工程与细胞工厂,表达系统,细胞工厂与菌株工程,0
福建省农业科学院生物技术研究所,科研院所,福建,福州,2024,1,4,4.0,代谢工程与细胞工厂,表达系统,细胞工厂与菌株工程,代谢工程与细胞工厂,表达系统,细胞工厂与菌株工程,0
福建省农业科学院生物技术研究所,科研院所,福建,福州,2025,2,8,4.0,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,DNA/RNA读写编辑,基因与基因组编辑,生物设计、读写与自动化工具,0
福建省农业科学院畜牧兽医研究所,科研院所,福建,福州,2022,1,3,3.0,生物过程与规模化,下游分离纯化,生物过程与规模化,生物过程与规模化,下游分离纯化,生物过程与规模化,0
福建省农业科学院畜牧兽医研究所,科研院所,福建,福州,2023,1,2,2.0,产品与应用,高值活性分子,生物制造产品与应用,产品与应用,高值活性分子,生物制造产品与应用,0
福建省农业科学院畜牧兽医研究所,科研院所,福建,福州,2024,1,4,4.0,代谢工程与细胞工厂,表达系统,细胞工厂与菌株工程,代谢工程与细胞工厂,表达系统,细胞工厂与菌株工程,0
福建省农业科学院资源环境与土壤肥料研究所,科研院所,福建,福州,2024,2,8,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院资源环境与土壤肥料研究所,科研院所,福建,福州,2025,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省农业科学院食用菌研究所,科研院所,福建,福州,2024,1,2,2.0,产品与应用,高值活性分子,生物制造产品与应用,产品与应用,高值活性分子,生物制造产品与应用,0
福建省农业科学院食用菌研究所(福建省蘑菇菌种研究推广站),科研院所,福建,福州,2021,1,2,2.0,产品与应用,高值活性分子,生物制造产品与应用,产品与应用,高值活性分子,生物制造产品与应用,0
福建省农业科学院食用菌研究所(福建省蘑菇菌种研究推广站),科研院所,福建,福州,2023,1,4,4.0,生物过程与规模化,发酵工程,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省医学科学研究院,科研院所,福建,福州,2022,1,2,2.0,产品与应用,生物能源与燃料,生物制造产品与应用,产品与应用,生物能源与燃料,生物制造产品与应用,0
福建省安悦莱生物科技有限公司,企业,福建,福州,2021,1,4,4.0,前沿生物制造,3D生物打印,前沿制造与基础支撑,前沿生物制造,3D生物打印,前沿制造与基础支撑,0
福建省希望生物科技有限公司,企业,福建,龙岩,2023,1,3,3.0,生物过程与规模化,生物反应器,生物过程与规模化,生物过程与规模化,生物反应器,生物过程与规模化,0
福建省微生物研究所,科研院所,福建,福州,2021,8,31,3.875,生物过程与规模化,发酵工程；生物反应器,生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省微生物研究所,科研院所,福建,福州,2022,3,12,4.0,生物过程与规模化；酶与蛋白质工程,发酵工程；生物催化,生物过程与规模化；酶与蛋白质工程,生物过程与规模化,发酵工程,生物过程与规模化,0
福建省微生物研究所,科研院所,福建,福州,2023,5,20,4.0,酶与蛋白质工程；生物过程与规模化,生物催化；发酵工程,酶与蛋白质工程；生物过程与规模化,生物过程与规模化,发酵工程,生物过程与规模化,0
